Date,Home_Team,Away_Team,HT_Runs,HT_Hits,HT_Errors,AT_Runs,AT_Hits,AT_Errors
2012-03-30,White Sox,Royals,2,2,0,7,11,1
2012-03-30,Giants,Padres,7,,,8,,
2012-03-30,Rangers,Rockies,5,10,1,3,9,0
2012-03-31,Orioles,Pirates (SS),6,8,2,6,9,0
2012-03-31,Red Sox,Rays,7,11,1,7,12,4
2012-03-31,Tigers,Braves,2,5,0,1,4,1
2012-03-31,Yankees,Astros,11,16,0,9,14,0
2012-03-31,Mets,Marlins,5,8,0,6,15,2
2012-03-31,Pirates (SS),Twins,3,11,0,15,20,0
2012-03-31,Cardinals,Nationals,6,12,1,2,6,1
2012-03-31,Blue Jays,Phillies,8,12,0,5,11,1
2012-03-31,Brewers,Padres (SS),10,11,2,7,9,2
2012-03-31,Angels,Cubs,3,6,2,3,8,2
2012-03-31,D-backs (SS),Royals,10,14,0,3,11,3
2012-03-31,Rockies,White Sox,3,8,0,1,6,0
2012-03-31,Dodgers,D-backs (SS),9,14,0,3,8,1
2012-03-31,Reds,Giants,10,,,2,,
2012-03-31,Padres (SS),Mariners,1,5,2,6,12,0
2012-03-31,Rangers,Indians,7,11,0,4,9,0
2012-04-01,Astros,Tigers (SS),2,7,0,4,11,0
2012-04-01,Phillies,Braves,7,9,2,7,11,1
2012-04-01,Pirates,Blue Jays,3,8,0,1,9,1
2012-04-01,Rays,Orioles,8,9,0,5,7,1
2012-04-01,Nationals,Cardinals,2,8,0,1,5,0
2012-04-01,Yankees,Marlins,10,13,1,8,13,0
2012-04-01,Tigers (SS),Mets,9,13,2,2,2,0
2012-04-01,Twins,Red Sox,1,5,1,5,10,1
2012-04-01,D-backs,Dodgers,6,8,1,2,3,0
2012-04-01,White Sox,Reds,13,18,0,10,15,2
2012-04-01,Cubs,Angels,8,13,3,1,5,0
2012-04-01,Royals,Mariners,4,11,1,6,12,0
2012-04-01,Padres,Rangers,3,8,0,5,12,0
2012-04-01,Giants,Brewers,4,,,7,,
2012-04-01,Indians,Rockies,12,15,0,10,10,0
2012-04-02,Mets,Braves,8,12,0,2,7,0
2012-04-02,Twins,Rays,6,10,2,6,11,1
2012-04-02,Blue Jays,Tigers,8,9,2,11,16,3
2012-04-02,Nationals,Red Sox,2,5,1,4,10,2
2012-04-02,Reds,Indians,2,5,1,1,8,1
2012-04-02,Brewers,White Sox,13,17,3,7,7,0
2012-04-02,Rockies,Mariners,2,5,2,7,14,1
2012-04-02,Cubs,D-backs,8,11,0,3,7,2
2012-04-02,Mocs,Orioles,1,4,1,14,19,0
2012-04-02,Pirates,Phillies,3,6,1,4,7,1
2012-04-02,Yankees,Marlins,5,5,1,2,10,0
2012-04-02,Dodgers,Angels,3,11,2,12,14,3
2012-04-02,Athletics,Giants,2,,,4,,
2012-04-03,Tigers,Blue Jays,8,13,2,13,15,3
2012-04-03,Manatees,Orioles,2,4,0,1,6,0
2012-04-03,Rays,Twins,6,12,0,2,11,1
2012-04-03,Yankees,Mets,6,11,0,7,13,0
2012-04-03,Red Sox,Nationals,8,11,0,7,8,1
2012-04-03,Brewers (SS),Cubs,3,11,0,5,8,1
2012-04-03,Mariners,Rockies,8,16,5,9,9,1
2012-04-03,Reds Futures,Reds,2,6,0,1,3,0
2012-04-03,Braves Futures,Braves,3,5,1,4,8,2
2012-04-03,Pirates,Phillies,2,7,1,7,11,1
2012-04-03,Diablos Rojos,Rangers,4,8,2,13,11,2
2012-04-03,White Sox,Astros,5,14,0,1,7,0
2012-04-03,Brewers (SS),D-backs,3,6,1,5,10,1
2012-04-03,Royals,Padres,1,5,1,2,8,1
2012-04-03,Angels,Dodgers,1,5,1,4,11,0
2012-04-03,Giants,Athletics,3,,,2,,
2012-04-04,Mets,Yankees,3,8,3,8,9,1
2012-04-04,Miracle,Twins,7,14,1,8,16,1
2012-04-04,Rays Futures,Rays,1,3,0,2,7,2
2012-04-04,White Sox,Astros,5,12,1,5,10,0
2012-04-04,Angels,Dodgers,8,11,2,3,11,2
2012-04-04,Brewers,D-backs,3,6,0,14,17,1
2012-04-04,Athletics,Giants,8,,,1,,
2012-04-04,Mariners,Rockies,7,12,0,2,11,0
2012-04-04,Royals,Padres,7,7,1,6,10,3
2012-04-04,Cardinals,Marlins,4,13,0,1,4,0
2012-04-05,Red Sox,Tigers,2,,,3,,
2012-04-05,Braves,Mets,0,,,1,,
2012-04-05,Phillies,Pirates,1,,,0,,
2012-04-05,Nationals,Cubs,2,,,1,,
2012-04-05,Blue Jays,Indians,7,,,4,,
2012-04-05,Marlins,Reds,0,,,4,,
2012-04-05,Dodgers,Padres,5,,,3,,
2012-04-06,White Sox,Rangers,2,8,1,3,6,0
2012-04-06,Twins,Orioles,2,6,0,4,6,0
2012-04-06,Yankees,Rays,6,9,0,7,12,1
2012-04-06,Cardinals,Brewers,11,16,0,5,10,1
2012-04-06,Rockies,Astros,5,8,0,3,5,4
2012-04-06,Giants,D-backs,4,,,5,,
2012-04-06,Royals,Angels,0,4,0,5,9,2
2012-04-06,Dodgers,Padres,6,10,0,0,3,2
2012-04-06,Mariners,Athletics,7,13,1,3,9,1
2012-04-07,Blue Jays,Indians,7,,,4,,
2012-04-07,Nationals,Cubs,7,,,4,,
2012-04-07,Braves,Mets,2,,,4,,
2012-04-07,Red Sox,Tigers,0,,,10,,
2012-04-07,Royals,Angels,6,,,3,,
2012-04-07,Giants,D-backs,4,,,5,,
2012-04-07,Cardinals,Brewers,0,,,6,,
2012-04-07,Rockies,Astros,3,,,7,,
2012-04-07,Twins,Orioles,2,,,8,,
2012-04-07,Phillies,Pirates,1,,,2,,
2012-04-07,Marlins,Reds,8,,,3,,
2012-04-07,Yankees,Rays,6,,,8,,
2012-04-07,White Sox,Rangers,4,,,3,,
2012-04-07,Dodgers,Padres,6,,,5,,
2012-04-07,Mariners,Athletics,8,,,7,,
2012-04-08,Red Sox,Tigers,12,,,13,,
2012-04-08,Blue Jays,Indians,3,,,4,,
2012-04-08,Braves,Mets,5,,,7,,
2012-04-08,Marlins,Reds,5,,,6,,
2012-04-08,Twins,Orioles,1,,,3,,
2012-04-08,Phillies,Pirates,4,,,5,,
2012-04-08,Yankees,Rays,0,,,3,,
2012-04-08,Rockies,Astros,2,,,3,,
2012-04-08,Cardinals,Brewers,9,,,3,,
2012-04-08,Nationals,Cubs,3,,,4,,
2012-04-08,Royals,Angels,7,,,3,,
2012-04-08,Dodgers,Padres,4,,,8,,
2012-04-08,Giants,D-backs,6,,,7,,
2012-04-08,White Sox,Rangers,0,,,5,,
2012-04-09,Marlins,Phillies,6,,,2,,
2012-04-09,Angels,Twins,5,,,1,,
2012-04-09,Giants,Rockies,7,,,0,,
2012-04-09,White Sox,Indians,4,,,2,,
2012-04-09,Brewers,Cubs,7,,,5,,
2012-04-09,Yankees,Orioles,6,,,2,,
2012-04-09,Red Sox,Blue Jays,4,,,2,,
2012-04-09,Cardinals,Reds,7,,,1,,
2012-04-09,Nationals,Mets,3,,,4,,
2012-04-09,Braves,Astros,3,,,8,,
2012-04-09,Mariners,Rangers,5,,,11,,
2012-04-09,Royals,Athletics,0,,,1,,
2012-04-10,Rays,Tigers,2,,,5,,
2012-04-10,Pirates,Dodgers,1,,,2,,
2012-04-10,Yankees,Orioles,5,,,4,,
2012-04-10,Red Sox,Blue Jays,3,,,7,,
2012-04-10,Cardinals,Reds,3,,,1,,
2012-04-10,Nationals,Mets,6,,,2,,
2012-04-10,Braves,Astros,6,,,4,,
2012-04-10,Brewers,Cubs,7,,,4,,
2012-04-10,Mariners,Rangers,0,,,1,,
2012-04-10,D-backs,Padres,4,,,2,,
2012-04-10,Royals,Athletics,3,,,0,,
2012-04-10,White Sox,Indians,,,,,,
2012-04-11,White Sox,Indians,10,11,1,6,10,2
2012-04-11,Cardinals,Reds,3,8,0,4,14,0
2012-04-11,Red Sox,Blue Jays,1,3,0,3,3,0
2012-04-11,Rays,Tigers,4,5,0,2,6,0
2012-04-11,Nationals,Mets,4,9,1,0,3,0
2012-04-11,Brewers,Cubs,2,5,0,1,6,2
2012-04-11,Royals,Athletics,4,10,2,5,6,1
2012-04-11,D-backs,Padres,1,5,0,2,5,1
2012-04-11,Marlins,Phillies,1,5,1,7,14,0
2012-04-11,Yankees,Orioles,6,10,0,4,10,1
2012-04-11,Braves,Astros,6,11,1,3,10,4
2012-04-11,Mariners,Rangers,4,11,0,3,8,0
2012-04-11,Angels,Twins,5,8,0,6,9,0
2012-04-11,Giants,Rockies,8,,,17,,
2012-04-11,Pirates,Dodgers,1,6,1,4,12,0
2012-04-12,Reds,Nationals,2,,,3,,
2012-04-12,Rays,Tigers,2,,,7,,
2012-04-12,Angels,Twins,9,,,10,,
2012-04-12,Mariners,Rangers,3,,,5,,
2012-04-12,Brewers,Cubs,0,,,8,,
2012-04-12,Giants,Rockies,4,,,2,,
2012-04-12,Marlins,Phillies,1,,,3,,
2012-04-12,D-backs,Padres,3,,,1,,
2012-04-12,Pirates,Dodgers,2,,,3,,
2012-04-13,Angels,Yankees,0,,,5,,
2012-04-13,Rays,Red Sox,2,,,12,,
2012-04-13,Tigers,White Sox,2,,,5,,
2012-04-13,Cubs,Cardinals,9,,,5,,
2012-04-13,Indians,Royals,8,,,3,,
2012-04-13,Pirates,Giants,0,,,5,,
2012-04-13,Reds,Nationals,1,,,2,,
2012-04-13,Mets,Phillies,5,,,2,,
2012-04-13,Orioles,Blue Jays,7,,,5,,
2012-04-13,Astros,Marlins,4,,,5,,
2012-04-13,Brewers,Braves,8,,,10,,
2012-04-13,Rangers,Twins,4,,,1,,
2012-04-13,D-backs,Rockies,6,,,7,,
2012-04-13,Athletics,Mariners,4,,,0,,
2012-04-13,Padres,Dodgers,8,,,9,,
2012-04-14,Angels,Yankees,7,,,1,,
2012-04-14,Cubs,Cardinals,1,,,5,,
2012-04-14,Rangers,Twins,6,,,2,,
2012-04-14,Reds,Nationals,1,,,4,,
2012-04-14,Mets,Phillies,5,,,0,,
2012-04-14,Rays,Red Sox,5,,,13,,
2012-04-14,Orioles,Blue Jays,6,,,4,,
2012-04-14,Tigers,White Sox,1,,,5,,
2012-04-14,Indians,Royals,11,,,9,,
2012-04-14,Astros,Marlins,5,,,4,,
2012-04-14,Brewers,Braves,1,,,2,,
2012-04-14,D-backs,Rockies,7,,,8,,
2012-04-14,Pirates,Giants,3,,,4,,
2012-04-14,Athletics,Mariners,0,,,4,,
2012-04-14,Padres,Dodgers,1,,,6,,
2012-04-15,Orioles,Blue Jays,2,7,1,9,13,1
2012-04-15,Astros,Marlins,4,10,0,5,12,2
2012-04-15,Reds,Nationals,8,13,1,5,9,2
2012-04-15,Brewers,Braves,4,7,2,7,9,1
2012-04-15,Mets,Phillies,2,9,1,8,14,0
2012-04-15,Rays,Red Sox,4,13,0,6,8,0
2012-04-15,Indians,Royals,13,15,0,7,13,1
2012-04-15,Tigers,White Sox,5,10,0,2,8,0
2012-04-15,Rangers,Twins,4,10,0,3,7,0
2012-04-15,Cubs,Cardinals,3,6,0,10,12,2
2012-04-15,D-backs,Rockies,5,10,1,2,6,0
2012-04-15,Pirates,Giants,4,,,1,,
2012-04-15,Athletics,Mariners,3,7,1,5,6,0
2012-04-15,Padres,Dodgers,4,10,2,5,11,1
2012-04-15,Angels,Yankees,5,11,0,11,12,0
2012-04-16,Rays,Red Sox,1,7,0,0,4,0
2012-04-16,Astros,Nationals,3,10,1,6,13,0
2012-04-16,Twins,Yankees,7,14,1,3,9,0
2012-04-16,Mets,Braves,6,7,1,1,5,1
2012-04-16,Orioles,White Sox,10,15,3,4,8,1
2012-04-16,Tigers,Royals,3,7,0,2,7,0
2012-04-16,Padres,Rockies,7,14,0,1,7,1
2012-04-16,Pirates,D-backs,1,6,0,5,8,0
2012-04-16,Athletics,Angels,0,6,0,6,11,2
2012-04-16,Phillies,Giants,5,,,2,,
2012-04-17,Astros,Nationals,0,,,1,,
2012-04-17,Twins,Yankees,3,,,8,,
2012-04-17,Rays,Blue Jays,3,,,7,,
2012-04-17,Cubs,Marlins,2,,,5,,
2012-04-17,Mets,Braves,3,,,9,,
2012-04-17,Rangers,Red Sox,18,,,3,,
2012-04-17,Orioles,White Sox,3,,,2,,
2012-04-17,Tigers,Royals,3,,,1,,
2012-04-17,Dodgers,Brewers,4,,,5,,
2012-04-17,Reds,Cardinals,1,,,2,,
2012-04-17,Padres,Rockies,3,,,5,,
2012-04-17,Pirates,D-backs,5,,,4,,
2012-04-17,Athletics,Angels,5,,,3,,
2012-04-17,Indians,Mariners,9,,,8,,
2012-04-17,Phillies,Giants,2,,,4,,
2012-04-18,Mets,Braves,6,,,14,,
2012-04-18,Pirates,D-backs,2,,,1,,
2012-04-18,Astros,Nationals,2,,,3,,
2012-04-18,Twins,Yankees,6,,,5,,
2012-04-18,Rays,Blue Jays,12,,,2,,
2012-04-18,Cubs,Marlins,1,,,9,,
2012-04-18,Rangers,Red Sox,6,,,3,,
2012-04-18,Orioles,White Sox,1,,,8,,
2012-04-18,Tigers,Royals,4,,,3,,
2012-04-18,Dodgers,Brewers,2,,,3,,
2012-04-18,Reds,Cardinals,1,,,11,,
2012-04-18,Padres,Rockies,4,,,8,,
2012-04-18,Athletics,Angels,6,,,0,,
2012-04-18,Indians,Mariners,1,,,4,,
2012-04-18,Phillies,Giants,0,,,1,,
2012-04-19,Cubs,Marlins,3,,,5,,
2012-04-19,Dodgers,Brewers,4,,,3,,
2012-04-19,Reds,Cardinals,6,,,3,,
2012-04-19,Orioles,White Sox,5,,,3,,
2012-04-19,Astros,Nationals,11,,,4,,
2012-04-19,Twins,Yankees,6,,,7,,
2012-04-19,Rangers,Tigers,10,,,3,,
2012-04-19,Rays,Blue Jays,9,,,4,,
2012-04-19,Braves,D-backs,10,,,2,,
2012-04-19,Athletics,Angels,4,,,2,,
2012-04-19,Phillies,Padres,2,,,0,,
2012-04-19,Indians,Mariners,2,,,1,,
2012-04-20,Reds,Cubs,9,,,4,,
2012-04-20,Yankees,Red Sox,6,,,2,,
2012-04-20,Marlins,Nationals,0,,,2,,
2012-04-20,Cardinals,Pirates,4,,,1,,
2012-04-20,Twins,Rays,5,,,4,,
2012-04-20,Giants,Mets,4,,,3,,
2012-04-20,Dodgers,Astros,3,,,1,,
2012-04-20,Rockies,Brewers,4,,,3,,
2012-04-20,Blue Jays,Royals,4,,,3,,
2012-04-20,Braves,D-backs,9,,,1,,
2012-04-20,Orioles,Angels,3,,,6,,
2012-04-20,Indians,Athletics,4,,,3,,
2012-04-20,Phillies,Padres,4,,,1,,
2012-04-20,White Sox,Mariners,7,,,3,,
2012-04-20,Rangers,Tigers,,,,,,
2012-04-21,Rangers,Tigers,10,,,4,,
2012-04-21,Reds,Cubs,1,,,6,,
2012-04-21,Marlins,Nationals,2,,,3,,
2012-04-21,Giants,Mets,4,,,5,,
2012-04-21,White Sox,Mariners,4,,,0,,
2012-04-21,Yankees,Red Sox,15,,,9,,
2012-04-21,Rangers,Tigers,2,,,3,,
2012-04-21,Dodgers,Astros,5,,,1,,
2012-04-21,Cardinals,Pirates,0,,,2,,
2012-04-21,Rockies,Brewers,4,,,9,,
2012-04-21,Twins,Rays,1,,,4,,
2012-04-21,Blue Jays,Royals,9,,,5,,
2012-04-21,Braves,D-backs,3,,,2,,
2012-04-21,Phillies,Padres,1,,,5,,
2012-04-21,Orioles,Angels,3,,,6,,
2012-04-21,Indians,Athletics,5,,,1,,
2012-04-22,Rangers,Tigers,3,,,2,,
2012-04-22,Cardinals,Pirates,5,,,1,,
2012-04-22,Twins,Rays,2,,,6,,
2012-04-22,Dodgers,Astros,0,,,12,,
2012-04-22,Rockies,Brewers,4,,,1,,
2012-04-22,Blue Jays,Royals,5,,,3,,
2012-04-22,Reds,Cubs,4,,,3,,
2012-04-22,Orioles,Angels,3,,,2,,
2012-04-22,Indians,Athletics,1,,,5,,
2012-04-22,Phillies,Padres,1,,,6,,
2012-04-22,Braves,D-backs,4,,,6,,
2012-04-22,White Sox,Mariners,7,,,4,,
2012-04-22,Giants,Mets,,,,,,
2012-04-22,Marlins,Nationals,,,,,,
2012-04-22,Yankees,Red Sox,,,,,,
2012-04-23,Giants,Mets,6,,,1,,
2012-04-23,Giants,Mets,7,,,2,,
2012-04-23,Yankees,Rangers,7,9,1,4,7,1
2012-04-23,Cardinals,Cubs,2,5,1,3,7,0
2012-04-23,Red Sox,Twins,6,12,2,5,8,0
2012-04-23,Astros,Brewers,5,13,1,6,8,0
2012-04-23,Blue Jays,Royals,4,8,1,1,9,0
2012-04-23,Phillies,D-backs,5,11,0,9,16,0
2012-04-23,White Sox,Athletics,4,12,0,0,3,2
2012-04-23,Braves,Dodgers,2,7,0,7,15,0
2012-04-23,Rockies,Pirates,,,,,,
2012-04-24,Rockies,Pirates,4,,,5,,
2012-04-24,Royals,Indians,3,,,4,,
2012-04-24,Mariners,Tigers,7,,,4,,
2012-04-24,Blue Jays,Orioles,1,,,2,,
2012-04-24,Angels,Rays,0,,,5,,
2012-04-24,Marlins,Mets,1,,,2,,
2012-04-24,Giants,Reds,2,,,9,,
2012-04-24,Yankees,Rangers,0,,,2,,
2012-04-24,Cardinals,Cubs,2,,,3,,
2012-04-24,Red Sox,Twins,11,,,2,,
2012-04-24,Astros,Brewers,6,,,9,,
2012-04-24,Phillies,D-backs,8,,,5,,
2012-04-24,White Sox,Athletics,0,,,2,,
2012-04-24,Nationals,Padres,3,,,1,,
2012-04-24,Braves,Dodgers,4,,,3,,
2012-04-25,Rockies,Pirates,2,3,0,1,9,0
2012-04-25,Rockies,Pirates,1,6,0,5,11,0
2012-04-25,Astros,Brewers,7,14,0,5,10,1
2012-04-25,Cardinals,Cubs,5,9,0,1,6,0
2012-04-25,White Sox,Athletics,4,13,0,5,12,2
2012-04-25,Phillies,D-backs,7,13,1,2,4,0
2012-04-25,Nationals,Padres,7,11,0,2,7,1
2012-04-25,Royals,Indians,8,11,0,2,5,0
2012-04-25,Mariners,Tigers,9,15,0,1,7,2
2012-04-25,Blue Jays,Orioles,0,6,2,3,7,2
2012-04-25,Angels,Rays,2,7,1,3,6,2
2012-04-25,Marlins,Mets,1,6,1,5,8,1
2012-04-25,Giants,Reds,2,,,4,,
2012-04-25,Yankees,Rangers,3,8,0,7,11,0
2012-04-25,Red Sox,Twins,7,10,0,6,14,0
2012-04-25,Braves,Dodgers,4,9,0,2,7,0
2012-04-26,Royals,Indians,4,10,1,2,6,0
2012-04-26,Giants,Reds,6,,,5,,
2012-04-26,Mariners,Tigers,5,7,1,4,8,1
2012-04-26,Angels,Rays,3,7,0,4,7,1
2012-04-26,Marlins,Mets,2,6,0,3,6,0
2012-04-26,Blue Jays,Orioles,2,5,1,5,11,1
2012-04-26,Red Sox,White Sox,10,12,1,3,7,0
2012-04-26,Nationals,Padres,1,4,0,2,8,0
2012-04-27,Angels,Indians,2,,,3,,
2012-04-27,Cubs,Phillies,5,,,1,,
2012-04-27,Tigers,Yankees,6,,,7,,
2012-04-27,Athletics,Orioles,5,,,2,,
2012-04-27,Mariners,Blue Jays,9,,,5,,
2012-04-27,D-backs,Marlins,5,,,0,,
2012-04-27,Astros,Reds,6,,,4,,
2012-04-27,Pirates,Braves,1,,,6,,
2012-04-27,Rays,Rangers,8,,,4,,
2012-04-27,Red Sox,White Sox,10,,,3,,
2012-04-27,Royals,Twins,7,,,6,,
2012-04-27,Brewers,Cardinals,1,,,13,,
2012-04-27,Mets,Rockies,9,,,18,,
2012-04-27,Nationals,Dodgers,2,,,3,,
2012-04-27,Padres,Giants,5,,,3,,
2012-04-28,Angels,Indians,2,,,1,,
2012-04-28,Brewers,Cardinals,3,,,7,,
2012-04-28,Tigers,Yankees,7,,,5,,
2012-04-28,Mariners,Blue Jays,0,,,7,,
2012-04-28,Astros,Reds,0,,,6,,
2012-04-28,Cubs,Phillies,2,,,5,,
2012-04-28,Athletics,Orioles,1,,,10,,
2012-04-28,D-backs,Marlins,2,,,3,,
2012-04-28,Red Sox,White Sox,1,,,0,,
2012-04-28,Pirates,Braves,4,,,2,,
2012-04-28,Rays,Rangers,2,,,7,,
2012-04-28,Mets,Rockies,7,,,5,,
2012-04-28,Padres,Giants,1,,,2,,
2012-04-28,Nationals,Dodgers,3,,,4,,
2012-04-28,Royals,Twins,,,,,,
2012-04-29,Angels,Indians,0,,,4,,
2012-04-29,Tigers,Yankees,2,,,6,,
2012-04-29,Mariners,Blue Jays,2,,,7,,
2012-04-29,D-backs,Marlins,8,,,4,,
2012-04-29,Astros,Reds,5,,,6,,
2012-04-29,Cubs,Phillies,5,,,1,,
2012-04-29,Athletics,Orioles,2,,,5,,
2012-04-29,Pirates,Braves,3,,,4,,
2012-04-29,Red Sox,White Sox,1,,,4,,
2012-04-29,Royals,Twins,4,,,7,,
2012-04-29,Brewers,Cardinals,3,,,2,,
2012-04-29,Mets,Rockies,6,,,5,,
2012-04-29,Padres,Giants,1,,,4,,
2012-04-29,Nationals,Dodgers,0,,,2,,
2012-04-29,Rays,Rangers,5,,,2,,
2012-04-30,D-backs,Marlins,9,,,5,,
2012-04-30,Orioles,Yankees,1,,,2,,
2012-04-30,Cubs,Phillies,4,,,6,,
2012-04-30,Rangers,Blue Jays,4,,,1,,
2012-04-30,Athletics,Red Sox,6,,,11,,
2012-04-30,Pirates,Braves,9,,,3,,
2012-04-30,Mariners,Rays,2,,,3,,
2012-04-30,Mets,Astros,3,,,4,,
2012-04-30,Dodgers,Rockies,2,,,6,,
2012-04-30,Brewers,Padres,8,,,3,,
2012-04-30,Twins,Angels,3,,,4,,
2012-04-30,Royals,Tigers,,,,,,
2012-05-01,D-backs,Nationals,5,,,1,,
2012-05-01,Orioles,Yankees,7,,,1,,
2012-05-01,Royals,Tigers,3,,,9,,
2012-05-01,Rangers,Blue Jays,7,,,8,,
2012-05-01,Athletics,Red Sox,5,,,3,,
2012-05-01,Phillies,Braves,4,,,2,,
2012-05-01,Mariners,Rays,1,,,3,,
2012-05-01,Mets,Astros,3,,,6,,
2012-05-01,Indians,White Sox,2,,,7,,
2012-05-01,Pirates,Cardinals,7,,,10,,
2012-05-01,Dodgers,Rockies,7,,,6,,
2012-05-01,Brewers,Padres,0,,,2,,
2012-05-01,Twins,Angels,0,,,4,,
2012-05-01,Marlins,Giants,2,,,1,,
2012-05-01,Cubs,Reds,,,,,,
2012-05-02,Rangers,Blue Jays,5,,,11,,
2012-05-02,Royals,Tigers,3,,,2,,
2012-05-02,Mets,Astros,1,,,8,,
2012-05-02,Dodgers,Rockies,5,,,8,,
2012-05-02,Brewers,Padres,0,,,5,,
2012-05-02,D-backs,Nationals,4,,,5,,
2012-05-02,Orioles,Yankees,5,,,0,,
2012-05-02,Cubs,Reds,3,,,1,,
2012-05-02,Athletics,Red Sox,4,,,2,,
2012-05-02,Phillies,Braves,13,,,15,,
2012-05-02,Mariners,Rays,4,,,5,,
2012-05-02,Indians,White Sox,6,,,3,,
2012-05-02,Pirates,Cardinals,3,,,12,,
2012-05-02,Twins,Angels,0,,,9,,
2012-05-02,Marlins,Giants,3,,,2,,
2012-05-03,Phillies,Braves,4,9,0,0,3,0
2012-05-03,Cubs,Reds,3,10,2,4,5,0
2012-05-03,Mariners,Rays,3,7,0,4,7,1
2012-05-03,Pirates,Cardinals,6,13,1,3,7,0
2012-05-03,Marlins,Giants,3,,,2,,
2012-05-03,D-backs,Nationals,1,3,0,2,4,0
2012-05-03,Indians,White Sox,7,9,0,5,11,2
2012-05-03,Yankees,Royals,3,13,1,4,9,0
2012-05-03,Blue Jays,Angels,5,8,0,0,3,1
2012-05-04,Dodgers,Cubs,4,6,0,5,11,0
2012-05-04,White Sox,Tigers,4,10,0,5,9,0
2012-05-04,Reds,Pirates,6,12,0,1,7,0
2012-05-04,Phillies,Nationals,3,6,1,4,14,3
2012-05-04,Rangers,Indians,3,9,0,6,10,1
2012-05-04,D-backs,Mets,5,8,1,4,9,2
2012-05-04,Orioles,Red Sox,6,10,3,4,8,0
2012-05-04,Athletics,Rays,2,5,0,7,9,0
2012-05-04,Cardinals,Astros,4,9,2,5,8,1
2012-05-04,Yankees,Royals,6,11,0,2,7,1
2012-05-04,Braves,Rockies,9,19,1,8,8,1
2012-05-04,Marlins,Padres,9,9,0,8,15,0
2012-05-04,Blue Jays,Angels,4,5,0,0,6,2
2012-05-04,Twins,Mariners,3,5,0,2,8,1
2012-05-04,Brewers,Giants,6,,,4,,
2012-05-05,Dodgers,Cubs,5,6,1,1,5,2
2012-05-05,Phillies,Nationals,1,5,0,7,15,1
2012-05-05,Orioles,Red Sox,8,10,1,2,8,0
2012-05-05,D-backs,Mets,3,10,0,4,9,0
2012-05-05,White Sox,Tigers,3,6,1,2,9,1
2012-05-05,Brewers,Giants,2,,,5,,
2012-05-05,Reds,Pirates,2,8,0,3,6,0
2012-05-05,Cardinals,Astros,2,6,0,8,6,1
2012-05-05,Rangers,Indians,5,12,0,2,8,0
2012-05-05,Yankees,Royals,1,8,1,5,8,0
2012-05-05,Athletics,Rays,4,9,0,3,11,2
2012-05-05,Braves,Rockies,13,14,0,9,13,4
2012-05-05,Marlins,Padres,4,11,0,1,5,0
2012-05-05,Blue Jays,Angels,2,6,3,6,13,0
2012-05-05,Twins,Mariners,0,1,0,7,7,0
2012-05-06,White Sox,Tigers,1,,,3,,
2012-05-06,Rangers,Indians,2,,,4,,
2012-05-06,D-backs,Mets,1,,,3,,
2012-05-06,Orioles,Red Sox,9,,,6,,
2012-05-06,Reds,Pirates,5,,,0,,
2012-05-06,Athletics,Rays,9,,,5,,
2012-05-06,Cardinals,Astros,8,,,1,,
2012-05-06,Yankees,Royals,10,,,4,,
2012-05-06,Dodgers,Cubs,3,,,4,,
2012-05-06,Braves,Rockies,7,,,2,,
2012-05-06,Blue Jays,Angels,3,,,4,,
2012-05-06,Marlins,Padres,6,,,3,,
2012-05-06,Brewers,Giants,3,,,4,,
2012-05-06,Twins,Mariners,2,,,5,,
2012-05-06,Phillies,Nationals,9,,,3,,
2012-05-07,White Sox,Indians,6,,,8,,
2012-05-07,White Sox,Indians,2,,,3,,
2012-05-07,Mets,Phillies,5,,,2,,
2012-05-07,Rangers,Orioles,14,,,3,,
2012-05-07,Braves,Cubs,1,,,5,,
2012-05-07,Marlins,Astros,4,,,0,,
2012-05-07,Angels,Twins,8,,,3,,
2012-05-07,Red Sox,Royals,11,,,5,,
2012-05-07,Reds,Brewers,6,,,1,,
2012-05-07,Cardinals,D-backs,9,,,6,,
2012-05-07,Rockies,Padres,2,,,3,,
2012-05-07,Tigers,Mariners,2,,,3,,
2012-05-07,Giants,Dodgers,1,,,9,,
2012-05-08,White Sox,Indians,5,10,1,3,8,0
2012-05-08,Mets,Phillies,7,9,2,4,10,2
2012-05-08,Rays,Yankees,3,8,1,5,8,0
2012-05-08,Rangers,Orioles,10,15,0,3,11,1
2012-05-08,Nationals,Pirates,4,9,1,5,5,0
2012-05-08,Braves,Cubs,3,9,1,1,5,0
2012-05-08,Marlins,Astros,2,4,2,3,7,0
2012-05-08,Angels,Twins,0,4,0,5,12,0
2012-05-08,Red Sox,Royals,4,9,0,6,7,1
2012-05-08,Reds,Brewers,3,9,0,8,11,1
2012-05-08,Cardinals,D-backs,6,8,0,1,6,0
2012-05-08,Rockies,Padres,1,9,1,3,7,1
2012-05-08,Blue Jays,Athletics,3,6,3,7,8,0
2012-05-08,Tigers,Mariners,6,10,1,4,8,0
2012-05-08,Giants,Dodgers,2,,,1,,
2012-05-09,Reds,Brewers,2,5,0,1,8,0
2012-05-09,Braves,Cubs,0,4,0,1,5,0
2012-05-09,Rockies,Padres,6,13,1,2,8,1
2012-05-09,Blue Jays,Athletics,5,7,0,2,7,0
2012-05-09,White Sox,Indians,8,9,0,1,8,1
2012-05-09,Mets,Phillies,10,12,0,6,15,1
